property_type,society,sector,price_in_cr,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,servant room,study room,pooja room,store room,others,furnishing_type,luxury_score
flat,m3m heights,sector 65,2.5,13599.97,3,3,3,19.0,under construction,1662.0,0,0,0,0,0,1,66.0
flat,parsvnath green ville,sector 48,1.75,7200.99,3,3,3,7.0,old,2200.0,1,0,0,0,0,2,96.0
flat,aipl club residences,sector 70,0.95,10215.05,2,2,1,11.0,new,930.0,0,0,0,0,0,0,90.0
house,international city by sobha phase 2,sector 109,6.44,26501.95,4,5,3+,3.0,new,2430.0,1,1,1,1,0,1,105.0
flat,signature global city 63a,sector 63,1.4,11336.03,2,2,2,3.0,under construction,1372.0,0,0,0,0,1,1,30.99
flat,tulip violet,sector 69,1.66,10134.0,3,3,2,0.0,relatively new,1489.0,0,0,0,0,0,1,137.0
flat,om apartment dayanand colony,sector 5,0.26,4372.98,1,1,1,3.0,relatively new,648.0,0,0,0,0,0,1,5.0
flat,shree vardhman flora,sector 90,0.9,4615.01,3,4,3,4.0,relatively new,1773.0,1,0,0,0,0,1,145.0
house,unitech uniworld resorts,sector 33,8.0,11428.0,4,4,3+,2.0,old,7000.0,1,1,1,1,0,1,70.0
house,independent,sector 12,0.7,6034.01,3,3,0,1.0,relatively new,1160.0,0,0,0,0,0,1,14.0
flat,signature global grand iva,sector 103,0.5,6667.02,2,2,0,10.0,relatively new,750.0,0,0,0,0,0,1,44.85
flat,pareena mi casa,sector 68,1.15,9235.98,2,2,3,8.0,new,1132.0,0,0,0,0,0,1,24.0
flat,satya element one,sector 49,0.8,11110.96,1,1,1,0.0,relatively old,720.0,0,0,0,0,0,1,52.11
flat,emaar mgf emerald floors premier,sector 65,2.9,14683.02,4,4,3+,4.0,relatively new,1975.07,1,1,0,0,0,0,134.0
flat,indiabulls enigma,sector 110,3.79,9894.99,5,5,3,4.0,relatively new,3482.0,1,0,0,0,1,1,96.0
flat,dlf the skycourt,sector 86,1.56,8087.01,3,4,3+,17.0,relatively new,1580.0,0,0,0,1,0,1,154.0
house,independent,sector 4,5.0,10101.01,3,3,2,1.0,old,4950.0,0,0,0,0,0,1,17.0
flat,dlf the icon,sector 43,6.0,26086.05,4,4,3+,18.0,old,2556.0,1,0,0,0,0,0,128.0
flat,godrej nature plus,sector 47,1.31,15982.04,2,2,2,4.0,under construction,85.0,0,0,0,0,0,1,66.0
flat,shapoorji pallonji joyville gurugram,sector 102,0.95,10382.97,2,2,2,14.0,relatively new,915.0,0,0,0,0,0,1,53.24833333333333
flat,m3m soulitude,sector 89,1.33,16985.08,3,3,3,4.0,under construction,1423.0,0,1,0,0,0,1,97.0
flat,m3m heights,sector 65,3.67,17990.02,3,3,2,27.0,under construction,2040.02,1,0,0,0,0,1,21.0
flat,pivotal riddhi siddhi,sector 99,0.72,947.0,2,2,2,12.0,relatively new,784.0,0,0,0,1,0,1,33.0
house,ss hibiscus,sector 50,12.25,20939.99,5,7,3+,1.0,relatively new,5850.0,1,1,1,0,1,0,134.0
house,independent,sector 26,4.5,33333.09,3,3,2,2.0,old,1350.01,0,0,1,0,0,0,48.0
flat,pareena coban residences,sector 99,1.56,7811.01,3,5,3,4.0,new,1815.0,1,0,0,0,1,1,24.0
flat,gls arawali homes,sector 47,0.3,5291.01,2,2,2,10.0,relatively new,514.0,0,0,0,0,0,1,36.0
flat,tata primanti,sector 72,3.2,12190.01,4,4,3+,8.0,relatively old,2600.0,1,0,0,0,0,0,145.0
flat,ss the leaf,sector 85,1.22,13318.05,2,2,3,16.0,relatively new,1300.0,0,0,0,1,0,1,77.0
flat,signature global park,sector 47,0.79,7307.98,3,2,3+,4.0,under construction,983.0,0,0,0,0,0,1,76.0
flat,ramsons kshitij,sector 95,0.18,544.0,1,1,1,12.0,relatively new,3569.0,0,0,0,0,0,1,36.0
flat,ats kocoon,sector 109,1.6,9169.0,3,3,3,10.0,relatively new,1550.0,0,0,0,0,0,1,72.0
flat,m3m woodshire,sector 107,0.75,5490.0,2,2,3+,14.0,relatively new,1197.0,0,0,1,0,0,1,154.0
flat,signature global park,sector 47,0.53,6294.99,2,2,2,1.0,relatively new,939.0,0,0,1,0,0,1,145.0
flat,corona optus,sector 37,1.44,7249.99,3,3,3+,8.0,new,2211.0,1,0,0,0,0,1,18.0
flat,tulip violet,sector 69,1.55,9822.0,3,3,2,9.0,relatively new,1435.0,0,0,1,0,0,0,151.0
flat,emaar mgf emerald floors premier,sector 65,2.4,14545.01,3,3,3,3.0,relatively new,1600.0,1,1,0,0,0,0,24.0
flat,paras dews,sector 106,1.2,6817.99,3,4,3+,9.0,relatively new,1186.0,1,0,0,0,0,1,154.0
flat,shree vardhman flora,sector 90,0.8,5925.0,2,3,2,0.0,relatively new,1350.0,0,0,0,0,0,1,60.0
flat,corona gracieux,sector 76,1.46,5499.99,4,6,3+,8.0,new,2409.0,1,0,0,0,0,1,50.0
flat,eldeco accolade,sector 47,0.95,6541.98,2,2,3+,6.0,new,1125.0,0,1,0,0,0,0,56.0
flat,pyramid elite,sector 86,0.45,7739.01,2,2,1,4.0,under construction,646.0,0,0,0,0,0,1,49.0
flat,ambience creacions,sector 22,2.0,14492.02,2,2,2,9.0,relatively new,1533.0,0,0,0,0,0,1,24.0
house,independent,sector 26,5.8,32222.04,5,5,3+,2.0,old,1800.01,1,1,1,1,0,1,41.0
flat,bestech park view grand spa,sector 81,2.2,8269.99,3,4,3+,8.0,relatively new,2471.0,1,0,0,0,0,0,145.0
flat,sbtl caladium,sector 109,1.88,6153.0,4,5,3,10.0,relatively new,2777.0,0,0,0,0,0,1,87.0
flat,ireo victory valley,sector 67,2.95,12110.02,3,3,3+,14.0,relatively old,2236.0,1,0,1,0,0,0,145.0
flat,dlf regency park,sector 28,2.35,13224.01,3,3,2,18.0,old,1615.0,1,0,0,0,0,1,80.0
flat,bptp terra,sector 37,1.72,9496.99,3,3,3,9.0,relatively new,1368.0,0,1,0,0,0,0,12.0
flat,indiabulls centrum park,sector 103,2.36,9181.99,4,6,3+,8.0,relatively new,2717.0,1,0,0,0,0,0,136.0
flat,dlf the ultima,sector 81,2.45,11491.02,3,3,2,9.0,relatively new,1800.0,1,0,0,0,0,0,154.0
flat,m3m skywalk,sector 74,2.2,10901.02,3,3,3,12.0,new,1835.0,0,1,0,0,0,0,10.0
flat,experion the heartsong,sector 108,0.98,13342.95,2,3,3,12.0,relatively new,734.42,1,1,1,1,0,0,31.0
flat,dlf the belaire,sector 54,7.0,23333.02,4,6,3+,12.0,relatively old,2727.0,1,0,1,1,0,0,96.0
flat,tata primanti,sector 72,4.1,13725.0,3,3,3,8.0,relatively old,2318.0,1,0,0,0,0,1,40.0
flat,unitech sunbreeze,sector 69,1.0,5476.0,4,3,0,0.0,relatively new,1826.0,0,0,0,0,0,1,53.71
flat,dlf regal gardens,sector 90,1.78,8040.0,4,4,3+,12.0,relatively new,2014.0,0,0,0,0,0,1,64.0
flat,ats triumph,sector 104,1.85,8078.0,3,3,3+,24.0,relatively new,2082.0,1,0,0,0,0,1,154.0
flat,vatika lifestyle homes,sector 83,1.15,8213.99,3,3,1,7.0,relatively old,1600.0,0,0,0,0,0,0,76.0
flat,m3m heights,sector 65,2.79,14167.97,3,3,3,26.0,new,1969.23,0,0,0,0,0,1,10.0
house,independent,sector 43,5.5,28424.07,1,1,0,1.0,old,1934.98,0,0,0,0,1,1,6.0
flat,signature global city 63a,sector 63,1.65,15262.94,2,2,2,1.0,under construction,983.0,0,0,0,0,0,1,52.92833333333334
flat,signature global synera,sector 81,0.45,7524.96,2,2,2,6.0,relatively new,664.0,0,0,0,1,0,0,22.0
flat,hsiidc sidco aravali,sector 1,0.81,3129.0,3,3,3+,2.0,relatively old,1900.0,1,0,0,0,0,1,53.0
flat,rof aalayas,sector 102,0.45,6000.0,1,1,2,6.0,relatively new,750.0,0,0,0,0,0,1,50.46
flat,ambience creacions,sector 22,1.99,15546.02,2,2,2,9.0,new,1285.0,0,0,0,0,0,1,24.0
flat,avl 36 gurgaon,sector 36,0.5,8333.06,1,1,1,5.0,new,600.0,0,0,0,0,0,1,35.51
flat,godrej nature plus,sector 47,1.55,9954.98,3,2,3+,8.0,new,1730.0,0,0,0,0,0,1,21.0
flat,sare crescent parc,sector 92,0.82,5384.0,3,3,3+,12.0,relatively new,1523.0,0,0,0,0,0,1,57.202
flat,dhoot time residency,sector 63,2.2,12812.97,3,4,3+,8.0,relatively old,1561.0,0,1,0,0,0,0,61.0
flat,emaar digihomes,sector 62,2.45,16000.0,2,2,2,7.0,new,1200.0,0,1,0,0,0,2,151.0
flat,sare crescent parc royal greens phase 1,sector 92,0.65,4512.01,3,3,3,1.0,relatively old,1309.0,0,0,0,0,0,1,62.0
flat,milan cghs 9,sector 39,2.0,8332.99,3,3,3+,0.0,old,2400.0,0,0,0,0,0,1,53.37
flat,ansal housing highland park,sector 103,0.88,6428.99,2,2,3,3.0,new,1237.0,0,0,0,0,0,1,42.0
house,vipul tatvam villa,sector 48,8.4,21000.0,4,5,3+,2.0,relatively old,4000.0,1,1,1,0,0,0,28.0
flat,conscient heritage max,sector 102,1.82,9011.02,3,4,3+,12.0,relatively new,1765.0,1,0,0,0,0,1,81.0
house,independent,sector 7,0.53,5887.97,2,2,0,1.0,old,900.0,0,0,0,0,0,1,10.65
flat,m3m golfestate,sector 65,6.15,15998.0,3,5,3+,1.0,relatively new,4271.0,1,0,0,0,0,2,24.0
flat,dlf new town heights,sector 90,1.55,6555.99,4,4,3+,1.0,relatively new,2149.0,1,0,1,0,0,1,62.0
flat,ss,sector 85,1.18,7169.98,2,2,3,4.0,relatively new,1630.0,0,0,0,0,0,1,24.0
flat,capital residences 360,sector 70,1.15,11500.0,2,2,3,4.0,new,1400.0,0,0,1,0,0,1,105.0
house,independent,sector 3,0.9,8928.57,3,3,0,2.0,relatively old,112.0,0,0,0,0,0,1,9.97
house,vipul tatvam villa,sector 48,18.5,26428.01,4,4,1,1.0,relatively old,7000.0,0,0,0,0,0,1,31.0
flat,dlf new town heights,sector 90,1.25,6476.01,3,3,3+,17.0,relatively new,1700.0,1,0,1,0,0,1,44.0
flat,"m m residency, krishna colony, gurgaon",sector 7,0.54,5888.0,2,2,1,3.0,relatively new,1000.0,0,0,0,0,0,1,42.0
flat,vatika gurgaon,sector 83,1.25,6313.0,3,3,2,12.0,relatively old,1700.0,1,0,0,0,0,1,78.0
flat,zara aavaas,sector 104,0.22,7301.94,1,2,2,2.0,new,335.0,0,0,0,0,0,1,48.0
flat,dlf the ultima,sector 81,2.2,11190.01,3,4,3+,7.0,relatively new,1909.0,1,0,0,0,0,2,80.0
flat,orchid petals,sector 49,1.9,10526.02,3,3,3,9.0,relatively old,2006.0,1,0,0,0,0,0,69.0
house,international city by sobha phase 2,sector 109,7.0,12963.01,5,6,2,2.0,relatively new,5400.0,1,0,0,0,0,1,117.0
flat,capital residences 360,sector 70,1.66,8400.0,3,3,3+,8.0,new,1900.0,1,0,0,0,0,1,101.0
flat,godrej,sector 79,1.34,8524.01,2,2,3,2.0,relatively new,1429.0,0,1,0,0,0,1,143.0
house,dlf city plots phase 2,sector 25,6.5,36110.91,5,5,3+,3.0,old,1800.01,1,1,1,1,0,0,109.0
flat,godrej summit,sector 104,1.2,8298.01,3,2,3+,16.0,relatively new,1607.0,0,1,1,0,0,0,114.0
house,vipul tatvam villa,sector 48,7.8,23148.01,4,4,3+,2.0,relatively new,3240.0,1,1,1,1,0,0,117.0
house,uppal southend,sector 49,6.75,32328.05,4,4,3,3.0,relatively new,2087.97,1,0,0,0,0,0,14.0
flat,unitech uniworld gardens,sector 47,1.05,10530.96,2,2,2,3.0,relatively new,1108.0,0,0,0,0,0,0,14.0
flat,bestech park view residency,sector 2,1.01,7137.0,2,2,3,0.0,relatively old,1286.0,0,0,0,0,0,1,75.0
house,independent,sector 43,2.1,4250.07,10,10,3+,5.0,new,549.0,1,0,0,0,0,1,10.0
flat,m3m golfestate,sector 65,6.15,18287.03,3,3,3,23.0,relatively old,3015.0,1,1,0,0,0,0,45.0
flat,valley view estate,sector 50,1.5,8278.01,4,4,3+,9.0,old,2013.0,1,1,0,0,1,1,106.0
flat,shapoorji pallonji joyville,sector 102,1.1,12021.99,2,2,1,7.0,relatively new,915.0,0,0,0,0,0,1,62.73333333333333
flat,shapoorji pallonji joyville gurugram,sector 102,0.97,16454.06,2,2,2,10.0,relatively new,739.0,0,0,0,0,0,1,127.0
flat,antriksh heights,sector 84,0.88,4370.0,3,3,3,8.0,relatively new,1841.0,0,0,1,0,0,1,66.0
flat,aipl zen residences,sector 70,1.34,10275.99,2,2,3+,17.0,new,1185.0,0,0,0,0,0,0,88.0
flat,valley view estate,sector 50,0.38,6088.96,1,1,1,11.0,relatively old,567.0,0,0,0,0,0,1,21.0
flat,raheja vedaanta,sector 108,0.7,4666.01,2,2,1,10.0,relatively old,1468.0,0,0,0,0,0,1,56.11666666666666
flat,ansal heights 86,sector 86,0.87,5366.99,2,2,1,12.0,new,1236.0,0,0,0,0,1,0,40.0
flat,dlf regency park,sector 28,2.26,13695.97,3,3,2,19.0,old,1700.0,1,0,0,0,0,1,139.0
flat,rof ananda,sector 95,0.38,5898.97,2,2,2,5.0,relatively new,716.0,0,1,0,0,0,1,47.0
flat,dlf regal gardens,sector 90,1.19,5505.0,3,3,2,11.0,relatively new,1569.0,0,0,0,0,1,1,57.0
flat,m3m woodshire,sector 107,1.02,6648.98,2,2,3,6.0,relatively new,1395.0,0,1,0,0,0,1,90.0
flat,shapoorji pallonji joyville gurugram,sector 102,1.77,9195.0,3,3,3,1.0,relatively new,1661.0,0,0,0,0,0,1,127.0
flat,ss the leaf,sector 85,1.25,10888.03,2,2,3+,17.0,relatively new,1420.0,0,0,0,1,0,1,128.0
flat,pivotal devaan,sector 84,0.41,7031.99,2,2,2,10.0,new,565.0,0,0,0,0,0,0,13.0
flat,bestech park view sanskruti,sector 92,1.6,7546.99,3,3,3,10.0,relatively new,1758.0,1,0,0,0,0,0,46.0
flat,godrej aria,sector 79,1.3,9622.0,2,4,2,3.0,relatively new,1228.0,0,0,0,0,0,1,43.0
flat,signature global city 81,sector 81,0.96,9767.02,2,2,2,1.0,under construction,1194.0,0,0,0,0,0,1,24.0
flat,vatika the seven lamps,sector 82,1.39,6412.0,3,3,3+,11.0,relatively new,1964.0,1,1,0,0,0,0,96.0
flat,emaar mgf the palm drive,sector 66,3.0,15383.98,3,3,2,12.0,relatively new,1950.08,1,0,0,0,0,1,73.0
flat,the close south,sector 50,3.25,12810.0,3,4,3+,4.0,old,2819.0,1,0,0,0,0,0,115.0
house,independent,sector 23,5.65,17705.99,7,7,3+,2.0,relatively old,5000.0,1,0,1,0,0,1,40.0
flat,guru gram haryana cghs,sector 56,1.39,8423.99,3,2,3,6.0,old,1750.0,1,0,1,0,0,0,68.0
house,independent,sector 43,2.55,13178.02,3,3,2,3.0,relatively new,1935.04,0,0,0,0,0,0,55.0
house,independent,sector 54,3.75,26041.67,4,4,3,3.0,relatively old,1440.0,1,0,0,0,0,0,7.0
house,independent,sector 50,10.45,38702.99,4,5,2,3.0,relatively old,4000.0,1,1,1,0,0,0,116.0
house,satya the legend,sector 57,9.25,16577.0,5,5,3+,4.0,relatively new,5580.02,1,1,1,1,0,0,132.0
flat,earth copia,sector 112,0.7,4672.99,2,2,2,4.0,relatively new,1498.0,0,0,0,0,0,1,46.0
flat,shapoorji pallonji joyville gurugram,sector 102,1.75,15514.05,3,3,3+,1.0,relatively new,1460.0,0,0,0,0,0,1,21.0
flat,m3m woodshire,sector 107,0.9,6588.0,2,2,3+,4.0,relatively new,1242.0,0,0,0,0,0,1,13.0
house,independent,sector 55,2.8,18667.04,4,4,0,2.0,old,1499.97,0,0,0,0,0,1,26.56
house,independent,sector 5,3.5,14787.02,5,4,2,2.0,old,2367.0,0,0,1,0,1,1,23.0
flat,godrej habitat,sector 3,1.3,9002.02,2,2,2,6.0,under construction,1604.0,0,0,0,0,0,1,40.0
flat,m3m skycity,sector 65,2.0,15266.94,2,2,2,16.0,new,1191.0,0,0,0,0,0,0,151.0
flat,signature andour heights,sector 71,0.37,8222.04,1,1,2,2.0,relatively new,450.0,0,0,0,0,0,1,44.0
flat,signature global park 4,sector 36,0.82,7585.01,3,2,3,2.0,new,1201.0,0,0,0,0,0,1,20.0
flat,puri diplomatic greens,sector 111,2.25,13234.98,3,3,2,12.0,relatively new,1545.0,0,0,0,0,0,1,86.0
flat,experion windchants,sector 112,5.2,10726.01,4,6,3+,15.0,relatively new,3499.99,1,0,1,0,0,0,154.0
flat,indiabulls enigma,sector 110,3.4,10000.0,4,5,3,10.0,relatively new,3000.0,1,0,0,0,0,1,116.0
flat,greenopolis,sector 89,0.9,4700.01,3,3,0,14.0,under construction,1910.0,0,0,0,0,0,1,48.0
flat,chd avenue,sector 71,0.79,6593.99,2,2,2,8.0,relatively new,1089.0,0,0,0,0,1,1,62.91
flat,dlf royalton tower,sector 43,6.5,22108.02,4,5,2,8.0,relatively new,2673.0,1,0,0,0,0,1,10.0
house,independent,sector 3,0.7,6647.99,3,3,0,1.0,relatively old,117.0,0,0,0,0,0,1,10.55
flat,orris aster court,sector 85,0.67,5825.02,2,2,2,5.0,relatively new,1250.0,0,0,0,0,1,0,151.0
house,ansals palam vihar,sector 2,4.0,16665.97,4,4,3+,2.0,relatively old,2400.0,1,0,0,0,0,1,56.25
flat,m3m golf hills,sector 79,1.45,10210.98,2,2,3,15.0,under construction,1578.0,0,0,0,0,0,1,63.0
flat,dlf the primus,sector 82,2.95,11451.02,4,5,3+,10.0,relatively new,2102.0,1,0,0,0,0,2,151.0
house,independent,sector 56,2.99,20635.06,4,4,2,2.0,relatively old,1448.99,1,1,1,0,0,0,30.0
flat,sidhartha ncr one,sector 95,0.57,4179.01,2,2,2,10.0,new,1364.0,0,0,0,0,0,1,57.59
flat,railway officers rpf society,sector 9,1.3,5038.99,4,4,3+,9.0,old,2580.0,0,0,0,0,0,1,58.63
flat,breez global hill view,sector 47,0.3,5124.0,2,2,1,11.0,new,650.0,0,0,0,0,0,1,74.0
flat,siddhi vinayak apartments,sector 55,1.44,9600.0,3,3,2,6.0,relatively old,1700.0,0,0,0,0,1,0,39.0
flat,laxmi apartment sector 99a gurgaon,sector 99,0.3,4615.03,2,2,1,4.0,new,597.0,0,0,0,0,0,1,21.0
flat,central park flower valley,sector 47,2.3,12777.0,4,4,3+,5.0,new,2000.0,1,0,1,0,0,1,22.0
flat,sidhivinayak apartments,sector 55,1.9,10555.03,4,3,3+,9.0,relatively old,2000.0,0,0,1,0,0,2,18.0
flat,smart world gems,sector 89,0.88,7978.02,2,2,0,2.0,new,1103.0,0,0,0,0,0,1,58.0
flat,la vida by tata housing,sector 113,3.05,15560.99,3,4,3,3.0,relatively new,2150.0,1,0,0,0,0,1,151.0
flat,suposhaa smartworld orchard,sector 61,2.17,14000.0,3,3,3,1.0,under construction,1721.0,0,0,0,0,0,1,69.73
flat,the pearl apartmen,sector 15,0.43,5583.98,2,2,1,2.0,relatively new,856.0,0,0,0,0,0,0,14.0
flat,vatika gurgaon,sector 83,0.83,6666.02,2,2,2,12.0,relatively new,1154.0,0,0,1,0,0,1,139.0
house,international city by sobha phase 1,sector 109,6.0,9634.0,4,5,3,2.0,relatively old,6228.0,0,0,0,0,0,1,65.0
flat,ss the leaf,sector 85,2.13,7574.01,4,4,3,6.0,relatively new,2600.0,0,0,0,0,0,1,21.0
flat,godrej nature plus,sector 47,1.15,11558.02,2,2,2,15.0,under construction,103.0,0,0,0,0,0,1,36.0
flat,dlf regency park,sector 28,1.6,14545.06,2,2,2,3.0,relatively new,1222.0,0,0,0,0,0,1,51.0
flat,smart world orchard,sector 61,2.2,14201.98,3,3,2,4.0,new,1721.0,0,0,0,0,0,1,122.0
flat,m3m sierra 68,sector 68,1.08,8674.0,2,2,3,1.0,relatively new,1130.0,0,0,0,0,0,0,129.0
flat,antriksh heights,sector 84,0.79,4578.99,3,3,3+,8.0,new,1568.0,0,0,0,0,0,1,30.0
flat,ashiana mulberry,sector 47,1.07,6184.01,3,3,3+,7.0,relatively new,1600.0,0,0,0,0,0,1,142.0
flat,central park flower valley,sector 47,2.2,10475.99,3,3,3,12.0,new,1909.0,1,0,0,0,0,0,24.0
flat,parsvnath green ville,sector 48,1.5,8786.99,3,3,3,1.0,old,1600.0,0,0,0,0,0,0,104.0
flat,ats triumph,sector 104,2.5,7936.0,4,4,3+,14.0,new,2864.0,1,0,0,0,0,1,13.0
flat,trisara our homes 3,sector 47,0.38,6311.98,2,2,2,1.0,new,602.0,0,0,0,0,0,1,43.22
flat,emaar palm gardens,sector 83,1.8,12000.0,3,4,3+,6.0,relatively new,1667.0,1,0,0,0,0,0,90.0
flat,bptp astaire gardens,sector 70,1.6,8658.01,4,4,3,1.0,relatively new,1600.0,0,1,0,0,1,1,22.0
flat,tulip violet,sector 69,1.5,10713.98,3,3,2,8.0,relatively new,1486.0,0,0,1,0,0,0,151.0
flat,emaar palm gardens,sector 83,1.35,12325.05,3,3,3,7.0,relatively new,1382.0,1,0,0,0,0,1,27.0
flat,tulip purple,sector 69,1.92,8000.0,4,5,3+,5.0,relatively new,2182.0,1,0,0,0,0,0,141.0
flat,antriksh heights,sector 84,0.9,4444.01,3,3,3,18.0,relatively new,1841.0,1,0,1,0,0,1,56.0
flat,pareena coban residences,sector 99,1.02,8793.03,2,2,3,3.0,relatively new,1430.0,0,1,0,0,0,1,151.0
flat,ats tourmaline,sector 109,1.5,6976.0,3,4,3+,4.0,relatively new,1797.0,1,0,0,0,0,1,44.0
flat,chintels paradiso,sector 109,2.0,7604.01,4,4,2,11.0,relatively new,2391.0,1,0,1,0,0,1,52.0
flat,parsvnath exotica,sector 53,4.8,14680.02,3,4,3+,12.0,new,2895.0,0,0,0,0,0,1,58.0
flat,ramprastha the edge towers,sector 37,1.1,5528.0,3,3,3,9.0,relatively new,1990.0,0,0,0,0,0,1,62.0
flat,signature global park,sector 47,0.72,5991.01,2,2,3,3.0,relatively new,1100.0,0,0,1,0,0,1,139.0
flat,railway officers rpf society,sector 9,1.25,6920.99,4,3,3,1.0,old,2007.0,1,0,0,0,0,1,28.0
flat,shapoorji pallonji joyville gurugram,sector 102,2.5,14000.03,3,3,3,15.0,under construction,1661.0,0,0,0,0,0,1,123.0
flat,orris aster court premier,sector 85,1.38,6509.0,3,4,2,6.0,relatively new,1616.0,1,0,0,0,0,1,49.0
flat,the center court,sector 88,2.1,12173.0,4,4,3,0.0,new,1745.0,1,1,0,0,0,1,122.0
flat,orchid petals,sector 49,2.38,11496.97,3,4,3,1.0,relatively new,2061.0,0,1,0,0,0,1,24.0
flat,beverley park 1,sector 43,8.44,16229.99,4,5,3,9.0,relatively old,5000.0,1,0,0,0,0,2,91.0
flat,unitech the palms,sector 41,2.75,16767.99,3,3,2,14.0,old,1640.03,0,0,0,0,0,2,69.0
flat,emaar imperial gardens,sector 102,1.7,8395.02,3,4,3+,8.0,relatively new,1750.0,1,0,1,0,0,0,154.0
flat,adani aangan arcade,sector 88,0.45,7194.01,2,2,1,8.0,new,695.0,0,0,0,0,0,1,10.0
house,independent,sector 25,9.0,28490.03,10,10,3,3.0,old,3159.0,0,0,1,0,0,0,50.0
flat,m3m heights,sector 65,2.33,18476.96,2,2,3,35.0,under construction,1146.0,0,0,0,0,0,0,24.0
flat,sbtl caladium,sector 109,1.6,6286.0,3,3,3,9.0,relatively new,2314.0,1,0,0,0,0,1,58.0
flat,unitech uniworld gardens,sector 47,2.15,10306.02,3,4,3+,10.0,relatively old,1950.0,1,0,0,0,0,1,24.0
flat,corona optus,sector 37,1.2,6915.99,3,4,3,8.0,relatively new,1635.0,0,0,0,0,0,1,127.0
flat,hcbs sports ville,sector 47,0.28,3768.0,2,2,1,11.0,relatively new,743.0,0,0,0,0,0,1,18.0
flat,tulip violet,sector 69,1.4,9102.02,3,3,1,12.0,relatively new,1398.0,0,0,0,0,0,0,137.0
flat,umang monsoon breeze,sector 78,1.1,5055.01,3,3,3+,9.0,old,2176.0,1,0,0,0,0,1,63.0
flat,tulip violet,sector 69,1.46,9251.98,3,3,2,0.0,relatively new,1435.0,0,0,1,0,0,0,154.0
flat,vatika city homes,sector 83,0.8,6060.01,2,2,2,8.0,relatively old,1200.0,0,0,0,1,0,1,26.0
flat,emaar mgf palm hills,sector 77,1.5,12744.05,3,3,3,4.0,relatively new,1305.0,0,0,0,0,0,0,84.0
flat,godrej nature plus,sector 47,1.08,13126.07,2,2,3,8.0,under construction,85.0,0,0,0,0,0,1,59.0
flat,aipl the peaceful homes,sector 70,2.5,11626.99,3,3,3+,15.0,relatively new,1717.0,0,0,0,0,1,0,151.0
flat,the close north,sector 50,2.75,12500.0,3,3,3,3.0,relatively old,2400.0,1,0,0,0,0,1,89.0
flat,umang winter hills,sector 77,1.1,5296.0,3,4,3+,9.0,relatively new,1822.0,1,0,0,0,0,1,24.0
flat,chd avenue,sector 71,1.2,7407.0,3,3,3,4.0,relatively new,1473.0,0,0,0,0,1,0,24.0
flat,antriksh heights,sector 84,1.02,4867.99,4,4,3+,11.0,relatively new,1905.0,1,0,1,0,0,1,89.0
flat,tulip violet,sector 69,2.0,10166.99,4,4,1,12.0,relatively new,2186.0,0,0,0,0,0,1,40.0
flat,shree vardhman victoria,sector 70,1.55,7947.98,3,5,3,8.0,relatively new,1522.0,1,0,0,0,0,1,151.0
flat,shapoorji pallonji joyville gurugram,sector 102,1.75,9448.99,3,3,3,10.0,relatively new,1460.0,1,1,1,0,1,1,24.0
flat,m3m woodshire,sector 107,0.9,6588.0,2,2,3+,14.0,new,1242.0,0,0,0,0,0,1,49.0
house,international city by sobha phase 2,sector 109,9.5,26389.04,7,6,3,3.0,relatively new,3600.0,1,1,1,0,0,1,118.0
house,independent,sector 45,10.0,30864.01,6,6,3+,4.0,relatively old,3240.0,1,1,1,1,0,0,63.0
house,independent,sector 25,6.25,34722.03,5,5,3,2.0,relatively old,1800.01,1,0,1,0,0,0,98.0
flat,sanskriti apartment,sector 10,1.1,6665.98,3,3,3,2.0,relatively old,1833.0,0,0,0,0,0,1,12.0
house,independent,sector 45,17.0,37777.02,5,8,3+,3.0,relatively new,4500.0,1,1,1,1,0,2,125.0
flat,emaar mgf emerald floors premier,sector 65,2.36,14303.03,3,3,3,0.0,relatively new,1500.0,1,1,0,0,0,0,131.0
flat,lotus homz,sector 111,0.36,8888.01,1,1,1,10.0,relatively new,450.0,0,0,0,0,0,1,21.0
flat,sidhivinayak apartments,sector 55,1.9,10555.03,4,3,3+,9.0,relatively old,2000.0,0,0,1,0,0,2,18.0
flat,umang monsoon breeze,sector 78,1.2,6493.01,3,3,2,8.0,relatively old,2036.0,0,0,1,0,0,2,8.0
flat,shree vardhman victoria,sector 70,1.63,8357.99,3,5,3,12.0,relatively new,1522.0,1,0,0,0,0,1,47.0
house,independent,sector 43,8.49,31443.98,3,3,2,4.0,relatively new,2700.0,1,0,1,0,0,0,10.0
flat,emaar palm gardens,sector 83,1.8,9472.99,3,3,3,6.0,relatively new,1543.0,1,0,0,0,0,0,89.0
flat,ambience lagoon,sector 24,4.25,13281.0,3,4,3+,3.0,old,3187.0,1,0,1,0,0,0,116.0
flat,signature global park,sector 47,0.78,6403.99,3,3,3,1.0,relatively new,1344.0,0,0,1,0,0,1,127.0
flat,ss the leaf,sector 85,1.14,6433.01,2,2,3,16.0,relatively new,1611.0,0,0,0,0,0,1,21.0
house,emaar mgf marbella,sector 66,12.0,38095.0,5,6,3+,4.0,new,3150.0,1,0,1,0,0,1,27.0
flat,signature global park 4,sector 36,0.72,6428.0,3,2,3,2.0,under construction,1244.0,0,0,0,0,0,1,41.05
